settings_1,settings_2,snr,parameter.ID,T,fp_1,fp_2,fp_3,fp_4,fn_1,fn_2,fn_3,fn_4,mse_1,mse_2,mse_3,mse_4,compTime_1,compTime_2,compTime_3,compTime_4,converged_1,converged_2,converged_3,converged_4
10,0.05,0.530814508756062,3,500,3,2,3,2,1,1,1,1,0.000362583364240435,0.000359849990685995,0.000362583364240435,0.000359849990685995,12.658916,51.975799,13.05231,48.371819,0,0,0,0
10,0.05,0.514546777829442,3,500,2,1,1,0,1,1,1,1,8.91857931039253e-05,8.67005600379215e-05,8.67005600379215e-05,8.55641982068034e-05,11.931381,54.623927,11.372796,51.937627,0,0,0,0
10,0.05,0.613273705852309,3,500,12,3,12,3,1,1,1,1,0.000226197999096871,0.000102426891872979,0.000226197999096871,0.000102426891872979,15.461359,63.869717,15.516856,52.392311,0,0,0,0
10,0.05,0.591220028283221,3,500,1,0,0,0,1,1,1,1,0.000167559438352265,0.000166186389626648,0.000166186389626648,0.000166186389626648,11.341612,42.123739,11.697648,45.806041,0,0,0,0
10,0.05,0.526837382554323,3,1000,2,0,2,0,1,1,1,1,4.27744724729292e-05,3.73315595662709e-05,4.27744724729292e-05,3.73315595662709e-05,17.056466,69.126938,16.090168,69.165966,0,0,0,0
10,0.05,0.598421527130138,3,1000,1,0,1,0,1,1,1,1,5.39867862330285e-05,5.2046829194506e-05,5.39867862330285e-05,5.2046829194506e-05,13.67167,75.168314,17.166503,64.458264,0,0,0,0
10,0.05,0.676367626660006,3,1000,5,5,3,3,1,1,1,1,1.91430970070222e-05,1.91430970070222e-05,1.80654318150031e-05,1.80654318150031e-05,18.314291,83.207036,21.942639,80.892666,0,0,0,0
10,0.05,0.551068608136912,3,1000,0,0,0,0,1,1,1,1,8.92056363560893e-06,8.92056363560893e-06,8.92056363560893e-06,8.92056363560893e-06,17.061368,79.05701,14.163655,68.113798,0,0,0,0
10,0.05,0.619735248775199,3,1000,1,1,1,1,1,1,1,1,3.73874390476387e-05,3.73874390476387e-05,3.73874390476387e-05,3.73874390476387e-05,16.616641,78.183424,16.271927,74.478986,0,0,0,0
10,0.05,0.522687298723093,3,2000,1,0,1,1,1,1,1,1,4.44937261446081e-05,4.22244466776643e-05,4.44937261446081e-05,4.44937261446081e-05,29.762173,109.151404,23.207628,102.715418,0,0,0,0
10,0.05,0.562515527329968,3,2000,0,0,0,0,1,1,1,1,6.64333345935674e-06,6.64333345935674e-06,6.64333345935674e-06,6.64333345935674e-06,26.001594,108.383285,24.207049,108.727567,0,0,0,0
10,0.05,0.529604733865905,3,2000,0,0,0,0,1,1,1,1,9.18641113218397e-05,9.18641113218397e-05,9.18641113218397e-05,9.18641113218397e-05,30.232666,124.561202,24.159333,98.359654,0,0,0,0
10,0.05,0.576200360475135,3,2000,0,0,0,0,1,1,1,1,1.86721613766724e-05,1.86721613766724e-05,1.86721613766724e-05,1.86721613766724e-05,26.151389,114.881832,23.054821,102.005553,0,0,0,0
10,0.05,0.585921020193572,3,2000,2,0,0,0,1,1,1,1,3.26202546617215e-05,3.21830466742306e-05,3.21830466742306e-05,3.21830466742306e-05,24.447143,104.058013,24.264567,100.738912,0,0,0,0
10,0.01,1.42072785981519,4,500,0,0,0,0,0,0,0,0,1.16826861515999e-06,1.16826861515999e-06,1.16826861515999e-06,1.16826861515999e-06,17.76484,81.009616,18.877486,68.479576,0,0,0,0
10,0.01,1.04940068145395,4,500,0,1,1,1,0,0,0,0,4.57847103785595e-08,6.67321189312891e-07,6.67321189312891e-07,6.67321189312891e-07,15.218131,80.569034,17.095219,70.390967,0,0,0,0
10,0.01,1.00930035492149,4,500,0,0,0,0,0,0,0,0,6.97092958298986e-07,6.97092958298986e-07,6.97092958298986e-07,6.97092958298986e-07,21.151149,81.384381,21.698524,81.806225,0,0,0,0
10,0.01,1.49612620103982,4,500,0,0,0,0,0,0,0,0,7.62307906595823e-07,7.62307906595823e-07,7.62307906595823e-07,7.62307906595823e-07,21.089766,83.335826,23.984941,74.924185,0,0,0,0
10,0.01,1.15605733670815,4,500,0,0,0,1,0,0,0,0,6.84491019750147e-08,6.84491019750147e-08,6.84491019750147e-08,2.15233899816428e-06,18.76031,75.56573,18.481417,69.783212,0,0,0,0
10,0.01,1.36372127575255,4,1000,0,0,0,1,0,0,0,0,1.23294005522879e-07,1.23294005522879e-07,1.23294005522879e-07,2.16573790984631e-07,29.406677,122.086145,28.37125,103.626687,0,0,0,0
10,0.01,1.37388018395199,4,1000,0,0,0,0,0,0,0,0,1.2098783277771e-08,1.2098783277771e-08,1.2098783277771e-08,1.2098783277771e-08,24.334688,104.170763,24.56218,109.477881,0,0,0,0
10,0.01,1.30480518872657,4,1000,1,0,0,0,0,0,0,0,2.57690192292295e-09,6.5913546545317e-09,6.5913546545317e-09,6.5913546545317e-09,28.261294,117.405805,25.622853,111.083805,0,0,0,0
10,0.01,1.24717098623497,4,1000,3,2,0,0,0,0,0,0,1.2115493325983e-06,1.19647495073156e-06,5.29576407995348e-07,5.29576407995348e-07,27.103599,111.696802,25.358319,114.370553,0,0,0,0
10,0.01,1.22770880565496,4,1000,0,0,0,0,0,0,0,0,2.092893707778e-06,2.092893707778e-06,2.092893707778e-06,2.092893707778e-06,34.116401,128.174618,30.161831,121.582483,0,0,0,0
10,0.01,1.24326634775793,4,2000,0,0,0,0,0,0,0,0,1.17478562538574e-07,1.17478562538574e-07,1.17478562538574e-07,1.17478562538574e-07,48.963634,166.911731,45.899621,160.016549,0,0,0,0
10,0.01,1.34395109002232,4,2000,0,5,6,4,0,0,0,0,2.06591097170297e-07,2.59953318918422e-05,2.6005139493148e-05,2.59759268851349e-05,39.079614,156.39521,37.83184,142.824723,0,0,0,0
10,0.01,1.31434378955365,4,2000,1,1,0,0,0,0,0,0,5.62327970193141e-08,5.62327970193141e-08,3.18546233513862e-08,3.18546233513862e-08,38.718776,155.285397,36.574857,150.813761,0,0,0,0
10,0.01,1.47828394264237,4,2000,0,0,0,0,0,0,0,0,1.46052847960937e-08,1.46052847960937e-08,1.46052847960937e-08,1.46052847960937e-08,38.414123,190.96982,45.493637,164.438568,0,0,0,0
10,0.01,1.46141879320329,4,2000,0,0,0,0,0,0,0,0,4.24891117715368e-07,4.24891117715368e-07,4.24891117715368e-07,4.24891117715368e-07,50.969831,177.710551,46.514218,163.478222,0,0,0,0
10,0.02,0.778054360072058,5,500,0,0,0,0,0,0,0,0,4.29565520863157e-06,4.29565520863157e-06,4.29565520863157e-06,4.29565520863157e-06,20.653375,79.406385,20.581589,67.462394,0,0,0,0
10,0.02,0.840675400616362,5,500,9,5,1,1,0,0,0,0,0.000142899915539225,0.000141006404649493,2.00784688779921e-06,2.00784688779921e-06,15.134407,74.733929,19.249951,63.639664,0,0,0,0
10,0.02,1.09668789693635,5,500,0,0,0,0,0,0,0,0,3.98224837862876e-06,3.98224837862876e-06,3.98224837862876e-06,3.98224837862876e-06,19.440213,84.169983,18.763576,73.922137,0,0,0,0
10,0.02,0.918061970224276,5,500,0,0,0,0,0,0,0,0,1.54238743572332e-06,1.54238743572332e-06,1.54238743572332e-06,1.54238743572332e-06,19.501505,82.564455,19.262461,85.559934,0,0,0,0
10,0.02,0.94272317153151,5,500,0,1,0,0,0,0,0,0,1.25361286365845e-06,2.28309284785934e-06,1.25361286365845e-06,1.25361286365845e-06,20.832411,82.269105,22.078328,76.118763,0,0,0,0
10,0.02,0.879836622205525,5,1000,2,0,0,0,0,0,0,0,1.00267711529936e-06,9.42514518621934e-07,9.42514518621934e-07,9.42514518621934e-07,26.462106,117.713952,32.151265,111.478158,0,0,0,0
10,0.02,0.995613435460856,5,1000,0,0,0,0,0,0,0,0,1.54800908411693e-06,1.54800908411693e-06,1.54800908411693e-06,1.54800908411693e-06,32.716078,124.82561,30.076841,107.705734,0,0,0,0
10,0.02,0.810454735919567,5,1000,0,0,0,0,0,0,0,0,3.23916919462049e-07,3.23916919462049e-07,3.23916919462049e-07,3.23916919462049e-07,23.63327,105.997839,29.080787,107.021058,0,0,0,0
10,0.02,0.955764255827634,5,1000,0,0,0,0,0,0,0,0,3.16600554265628e-07,3.16600554265628e-07,3.16600554265628e-07,3.16600554265628e-07,32.966715,122.390661,27.073268,108.382323,0,0,0,0
10,0.02,0.851571658417736,5,1000,7,0,0,0,0,0,0,0,2.09728447806309e-05,1.27140444149298e-06,1.27140444149298e-06,1.27140444149298e-06,32.509589,115.165227,27.003268,98.666125,0,0,0,0
10,0.02,0.83530673085855,5,2000,0,0,0,0,0,0,0,0,1.26594766269713e-06,1.26594766269713e-06,1.26594766269713e-06,1.26594766269713e-06,41.596676,179.915696,41.869158,150.133163,0,0,0,0
10,0.02,0.948640420619473,5,2000,0,0,0,0,0,0,0,0,2.80854982288173e-08,2.80854982288173e-08,2.80854982288173e-08,2.80854982288173e-08,46.052094,184.498232,50.707769,192.517793,0,0,0,0
10,0.02,0.941792669623971,5,2000,0,0,2,0,0,0,0,0,6.14753111320216e-07,6.14753111320216e-07,8.65230107861129e-07,6.14753111320216e-07,43.115757,199.821984,43.834635,166.497724,0,0,0,0
10,0.02,0.957379214060565,5,2000,5,0,0,0,0,0,0,0,2.37231888696843e-06,1.59034527438221e-06,1.59034527438221e-06,1.59034527438221e-06,41.916303,181.917326,42.394543,173.934211,0,0,0,0
10,0.02,0.977733140472243,5,2000,1,0,0,0,0,0,0,0,9.68636722525161e-07,8.38432716657267e-07,8.38432716657267e-07,8.38432716657267e-07,46.360656,185.742936,42.465581,182.382484,0,0,0,0
10,0.05,0.637348515140008,6,500,9,3,7,4,0,0,0,0,8.18609060128522e-05,5.00217056606805e-05,7.16894572751916e-05,6.9051104028658e-05,10.371892,48.638264,9.497027,44.986223,0,0,0,0
10,0.05,0.971131376943005,6,500,7,2,7,2,0,0,0,0,0.00011583680356796,0.00012162746045313,0.00011583680356796,0.000121816699889931,15.816548,54.491825,12.775412,46.1019,0,0,0,0
10,0.05,1.30836499211027,6,500,9,3,8,2,0,0,0,0,8.49796008461425e-05,7.89161327004157e-05,7.82890265640665e-05,7.4002269074414e-05,13.355048,58.20891,15.497129,61.038294,0,0,0,0
10,0.05,1.06675889256887,6,500,10,3,7,3,0,0,0,0,0.00092858751172743,0.000950417711964836,0.00093350519356494,0.000932979907573778,11.505023,56.316529,11.528181,46.420977,0,0,0,0
10,0.05,1.12379530905379,6,500,9,5,5,0,0,0,0,0,0.000866147538239939,0.00086164978853696,0.000634296049582486,0.000614766010168439,8.810431,52.114019,12.808697,50.225354,0,0,0,0
10,0.05,1.12744802556253,6,1000,11,2,2,1,0,0,0,0,0.000214014434476338,0.000169973347080745,0.000169973347080745,0.000169764270012081,15.21901,77.198765,16.171303,71.838579,0,0,0,0
10,0.05,0.982208462227315,6,1000,5,4,4,3,0,0,0,0,2.87721772209908e-05,2.87276155883039e-05,2.87276155883039e-05,2.9600435721272e-05,15.768849,72.200631,15.533921,67.403158,0,0,0,0
10,0.05,1.33691685710463,6,1000,7,4,6,6,0,0,0,0,6.8750200461696e-05,6.22870042948111e-05,6.87415460826843e-05,6.87415460826843e-05,15.147794,90.404138,16.063882,66.489392,0,0,0,0
10,0.05,0.835433361202316,6,1000,3,3,3,3,0,0,0,0,0.000116466626697878,0.000116466626697878,0.000116466626697878,0.000116466626697878,14.719689,68.946203,14.84037,64.444038,0,0,0,0
10,0.05,0.865505455807502,6,1000,4,1,3,1,0,0,0,0,0.000267972485970167,0.00026743263231808,0.000267833763268959,0.00026743263231808,14.539163,62.91999,15.779641,71.453064,0,0,0,0
10,0.05,1.02698888721933,6,2000,5,2,4,0,0,0,0,0,6.09930600698321e-05,6.02556814791652e-05,6.03950359361939e-05,6.01636437188114e-05,22.648257,98.253724,24.110998,90.406671,0,0,0,0
10,0.05,0.9548541646506,6,2000,9,9,15,1,0,0,0,0,0.000120504755309779,0.000120504755309779,0.000188840943650212,5.14723530196688e-05,26.08837,115.204822,26.785908,101.118058,0,0,0,0
10,0.05,1.16986106802511,6,2000,6,2,4,1,0,0,0,0,8.81883991213013e-05,8.80910084474357e-05,8.81629713927938e-05,8.6831992506027e-05,22.206446,105.091625,24.871155,104.999764,0,0,0,0
10,0.05,1.19813707414225,6,2000,7,2,6,0,0,0,0,0,1.1824387172179e-05,1.15618239246016e-05,1.1791139871791e-05,1.14295669674799e-05,24.895088,109.710785,26.518312,106.7192,0,0,0,0
10,0.05,0.993607032168018,6,2000,2,0,3,0,0,0,0,0,3.28490611297663e-05,3.26531191481473e-05,3.28963869146591e-05,3.26531191481473e-05,26.169771,101.790366,23.28453,106.998752,0,0,0,0
10,0.01,0.73442303471749,7,500,0,0,0,0,0,0,0,0,1.58198572521381e-07,1.58198572521381e-07,1.58198572521381e-07,1.58198572521381e-07,18.190115,71.291752,16.45542,68.372743,0,0,0,0
10,0.01,0.663123295797059,7,500,1,0,1,0,0,0,0,0,5.51990640117504e-06,4.78754439075997e-06,5.51990640117504e-06,4.78754439075997e-06,17.636082,70.127519,15.479351,64.243109,0,0,0,0
10,0.01,0.834687037546204,7,500,8,5,0,3,0,0,0,0,4.21422098908369e-05,4.0555535711589e-05,1.68727528690362e-06,2.48772078133513e-05,20.180766,78.716232,21.656393,86.088901,0,0,0,0
10,0.01,0.720069510900566,7,500,1,1,1,0,0,0,0,0,8.16499955863496e-06,8.16499955863496e-06,8.16499955863496e-06,7.53448025400871e-06,15.147962,64.847147,16.991321,52.162522,0,0,0,0
10,0.01,0.852731023558478,7,500,1,1,0,0,0,0,0,0,4.28575720463875e-07,4.28575720463875e-07,1.59449143946576e-08,1.59449143946576e-08,16.058461,68.256671,17.673352,72.934525,0,0,0,0
10,0.01,0.735148200552592,7,1000,0,0,0,0,0,0,0,0,7.39275726963273e-07,7.39275726963273e-07,7.39275726963273e-07,7.39275726963273e-07,27.143075,95.464993,23.046976,103.20916,0,0,0,0
10,0.01,0.784172098786559,7,1000,2,2,3,0,0,0,0,0,1.82873604280749e-06,1.82873604280749e-06,2.15121715077347e-06,8.3502853250578e-07,25.967277,107.009745,23.73814,101.52276,0,0,0,0
10,0.01,0.64993247884784,7,1000,0,0,0,0,0,0,0,0,6.00785436656891e-07,6.00785436656891e-07,6.00785436656891e-07,6.00785436656891e-07,26.548424,100.791681,26.016366,87.102957,0,0,0,0
10,0.01,0.587593516139468,7,1000,0,2,0,0,0,0,0,0,8.13819294304786e-07,2.4975209707363e-06,8.13819294304786e-07,8.13819294304786e-07,20.573124,97.236568,21.83903,104.567806,0,0,0,0
10,0.01,0.818866149230275,7,1000,0,0,0,1,0,0,0,0,2.76309350459324e-08,2.76309350459324e-08,2.76309350459324e-08,3.50241282952363e-07,31.144995,116.238595,24.034969,100.531086,0,0,0,0
10,0.01,0.750700769570026,7,2000,0,0,0,0,0,0,0,0,2.38345471863904e-07,2.38345471863904e-07,2.38345471863904e-07,2.38345471863904e-07,41.777471,159.677246,34.096594,132.503866,0,0,0,0
10,0.01,0.752267555406211,7,2000,0,0,0,0,0,0,0,0,7.40444002501436e-08,7.40444002501436e-08,7.40444002501436e-08,7.40444002501436e-08,45.155444,168.792098,43.335612,148.906296,0,0,0,0
10,0.01,0.870694221600663,7,2000,1,2,0,0,0,0,0,0,1.11560827746156e-07,4.37374573177962e-07,5.75930813548121e-08,5.75930813548121e-08,41.142831,168.299796,39.161263,152.870053,0,0,0,0
10,0.01,0.780572759736573,7,2000,0,0,0,0,0,0,0,0,2.26416603880371e-08,2.26416603880371e-08,2.26416603880371e-08,2.26416603880371e-08,41.19836,157.951904,37.620997,144.923246,0,0,0,0
10,0.01,0.779114014207735,7,2000,0,0,0,0,0,0,0,0,7.28016174790805e-09,7.28016174790805e-09,7.28016174790805e-09,7.28016174790805e-09,39.9522,158.182433,36.431132,161.066322,0,0,0,0
10,0.02,0.70196462728803,8,500,0,1,0,1,0,0,0,0,3.21120047742587e-06,3.92872851139903e-06,3.21120047742587e-06,3.92872851139903e-06,16.277264,61.44678,14.381233,60.293005,0,0,0,0
10,0.02,0.561500322662042,8,500,0,0,0,0,0,0,0,0,5.3305356012644e-05,5.3305356012644e-05,5.3305356012644e-05,5.3305356012644e-05,14.603988,55.782018,13.353518,59.547452,0,0,0,0
10,0.02,0.587815998631017,8,500,1,1,0,0,0,0,0,0,1.37369604566236e-05,1.37369604566236e-05,1.30210487946691e-05,1.30210487946691e-05,18.58846,75.732774,17.645399,61.691013,0,0,0,0
10,0.02,0.607925160773883,8,500,5,4,2,0,0,0,0,0,2.10189448317582e-05,2.13845361613248e-05,2.27233888249069e-06,1.65641737653352e-07,13.774357,64.53589,15.094455,66.871105,0,0,0,0
10,0.02,0.679055142255167,8,500,3,1,3,2,0,0,0,0,7.28527041606245e-06,3.76961634187659e-06,7.28527041606245e-06,5.86441386445139e-06,18.803804,75.629915,15.324491,63.673832,0,0,0,0
10,0.02,0.565343096124331,8,1000,1,0,1,0,0,0,0,0,1.05268585545918e-05,9.9794596107825e-06,1.05268585545918e-05,9.9794596107825e-06,17.832705,108.474473,26.422078,87.714171,0,0,0,0
10,0.02,0.586478413233625,8,1000,1,1,0,0,0,0,0,0,1.39012738775539e-05,1.39012738775539e-05,1.29606335029033e-05,1.29606335029033e-05,25.60044,95.977047,29.262336,91.31941,0,0,0,0
10,0.02,0.700299214947638,8,1000,0,0,0,0,0,0,0,0,1.03775160720322e-06,1.03775160720322e-06,1.03775160720322e-06,1.03775160720322e-06,22.995648,106.326843,21.679833,97.362906,0,0,0,0
10,0.02,0.541960618519858,8,1000,0,0,0,0,0,0,0,0,5.55615275510197e-05,5.55615275510197e-05,5.55615275510197e-05,5.55615275510197e-05,35.457719,112.978853,35.035235,113.326154,0,0,0,0
10,0.02,0.707442477328258,8,1000,5,3,0,0,0,0,0,0,1.38261556132754e-05,1.34066777711626e-05,1.0996414655106e-06,1.0996414655106e-06,32.187852,125.290162,30.341625,115.384822,0,0,0,0
10,0.02,0.641703985130359,8,2000,3,3,0,0,0,0,0,0,1.95806747411213e-05,1.95806747411213e-05,1.83777945642029e-05,1.83777945642029e-05,57.990424,210.46964,38.543513,174.246047,0,0,0,0
10,0.02,0.633749937404318,8,2000,0,0,0,0,0,0,0,0,6.34892243796657e-07,6.34892243796657e-07,6.34892243796657e-07,6.34892243796657e-07,53.098103,206.851492,47.528103,165.004246,0,0,0,0
10,0.02,0.653249244113161,8,2000,2,2,2,0,0,0,0,0,2.87100404928042e-06,2.87100404928042e-06,2.87100404928042e-06,1.92749590742169e-06,52.028134,203.466787,43.28309,168.483674,0,0,0,0
10,0.02,0.611573354949901,8,2000,0,0,0,0,0,0,0,0,2.23526388840384e-06,2.23526388840384e-06,2.23526388840384e-06,2.23526388840384e-06,54.449112,191.707034,38.4724,174.240297,0,0,0,0
10,0.02,0.560115178080262,8,2000,0,2,0,0,0,0,0,0,1.53908333345995e-05,1.61273200907867e-05,1.53908333345995e-05,1.53908333345995e-05,54.907961,175.878011,41.639969,169.514234,0,0,0,0
10,0.05,0.91939779273057,9,500,4,1,2,1,1,1,1,1,0.000334983583089997,0.000342017086668617,0.0003421629036215,0.000342017086668617,14.527259,58.413939,15.583906,69.876967,0,0,0,0
10,0.05,0.795565833645865,9,500,3,2,5,1,1,1,1,1,0.000114017916649088,0.000112158579383397,0.000120621974596548,0.00010981312684475,16.206501,67.336736,16.81071,69.911647,0,0,0,0
10,0.05,0.874275303893924,9,500,9,4,9,4,1,1,1,1,0.000113907594273596,0.000105186942802483,0.000113907594273596,0.000109631652137377,16.668311,72.151188,16.708459,70.027731,0,0,0,0
10,0.05,0.733770990276797,9,500,5,1,7,1,1,1,1,1,0.000145441113218437,0.000135722168618947,0.000169109194279611,0.000135722168618947,18.250003,83.470947,15.967905,65.94578,0,0,0,0
10,0.05,0.767285526864668,9,500,3,2,2,1,1,1,1,1,0.000202301824246169,0.000202496703466852,0.000202496703466852,0.000197157104254086,15.131961,72.398216,16.615712,55.305339,0,0,0,0
10,0.05,0.841217770559511,9,1000,2,0,3,0,1,1,1,1,0.000118649354237878,0.000118277123752101,0.000118808208499112,0.000118277123752101,16.149902,98.344416,18.635411,74.937474,0,0,0,0
10,0.05,0.793292820168212,9,1000,0,0,0,0,1,1,1,1,0.00010739814468942,0.00010739814468942,0.00010739814468942,0.00010739814468942,22.135803,81.862181,22.915927,104.487206,0,0,0,0
10,0.05,0.935531646722469,9,1000,1,1,1,1,1,1,1,1,0.000249504982113229,0.000249504982113229,0.000249504982113229,0.000249504982113229,29.282553,128.570049,25.415595,107.515596,0,0,0,0
10,0.05,0.868335956062165,9,1000,4,8,13,9,1,0,0,0,0.00011219632237324,0.000342369067322618,0.000374366078170716,0.0003680388240888,23.656397,96.793036,22.032737,98.853598,0,0,0,0
10,0.05,0.867479730195157,9,1000,8,3,10,3,1,1,1,1,0.000181412523128757,0.000178343101972297,0.000226452714065105,0.000178343101972297,21.554121,93.151914,22.110469,107.000758,0,0,0,0
