settings_1,settings_2,snr,parameter.ID,T,fp_1,fp_2,fp_3,fp_4,fn_1,fn_2,fn_3,fn_4,mse_1,mse_2,mse_3,mse_4,compTime_1,compTime_2,compTime_3,compTime_4,converged_1,converged_2,converged_3,converged_4
15,0.01,0.692002464567227,4,2000,2,2,2,2,0,0,0,0,2.67539262565471e-06,2.67539262565471e-06,2.67539262565471e-06,2.67539262565471e-06,148.900538,628.156342,120.926796,380.125642,0,0,0,0
15,0.01,0.678124409820355,4,2000,1,0,1,0,0,0,0,0,4.29803727004003e-06,4.27357156358018e-06,4.29803727004003e-06,4.27357156358018e-06,161.045778,616.829332,160.147672,506.766065,0,0,0,0
15,0.01,0.675127805797502,4,2000,1,1,1,1,0,0,0,0,2.78140200742476e-06,2.78140200742476e-06,2.78140200742476e-06,2.78140200742476e-06,115.924743,674.832843,120.723473,454.046527,0,0,0,0
15,0.02,0.953755535850648,5,500,9,3,15,3,0,0,0,0,1.49147443351646e-05,1.13794442017789e-05,7.68715144296258e-05,1.13794442017789e-05,45.666812,206.810773,42.443317,181.48554,0,0,0,0
15,0.02,1.15662471967842,5,500,13,4,12,3,0,0,0,0,3.78104278308975e-05,3.57668154522724e-05,3.77158465884784e-05,2.83455368077048e-05,46.247801,189.908982,43.750972,181.162205,0,0,0,0
15,0.02,1.09515089193786,5,500,23,10,15,5,0,0,0,0,3.51025701995936e-05,3.13338428558072e-05,3.13177378809508e-05,1.33706909836379e-05,49.638921,211.029657,49.779616,197.934575,0,0,0,0
15,0.02,1.14792099956261,5,500,7,5,6,1,0,0,0,0,1.61424006445244e-05,1.57316464288749e-05,1.59677336250476e-05,1.40790429806224e-05,46.31977,181.801077,46.863056,184.470137,0,0,0,0
15,0.02,1.12601292811248,5,500,14,1,4,0,0,0,0,0,2.520100208129e-05,2.1384632448165e-05,2.23189327179544e-05,2.13154756515413e-05,45.114002,194.422001,42.312856,183.740784,0,0,0,0
15,0.02,0.990526162134083,5,1000,9,5,1,0,0,0,0,0,6.1634559433122e-06,5.52095825766498e-06,4.04949707360983e-06,2.87565981791426e-06,85.405122,323.040322,74.589341,276.747139,0,0,0,0
15,0.02,0.997016377832943,5,1000,3,2,3,2,0,0,0,0,2.06745899787934e-06,2.30603670321106e-06,2.06745899787934e-06,2.30603670321106e-06,96.928018,342.844601,90.544377,266.347754,0,0,0,0
15,0.02,0.867764977074627,5,1000,9,4,3,2,0,0,0,0,1.41950885664773e-05,1.28137796252558e-05,1.2062474333891e-05,1.20595240052221e-05,76.603617,267.803497,56.725948,246.841452,0,0,0,0
15,0.02,1.03848252645041,5,1000,3,2,2,2,0,0,0,0,7.12298552907816e-06,7.06974248329259e-06,7.06974248329259e-06,7.06974248329259e-06,75.652038,270.538157,62.156869,241.395647,0,0,0,0
15,0.02,1.0267252659644,5,1000,2,0,0,0,0,0,0,0,1.32940601055736e-05,1.27190106035484e-05,1.27190106035484e-05,1.27190106035484e-05,72.959791,259.760003,59.900546,243.056954,0,0,0,0
15,0.02,1.11930615174544,5,2000,2,1,1,1,0,0,0,0,4.3748512350874e-06,4.24959537005318e-06,4.24959537005318e-06,4.24959537005318e-06,139.812935,570.561508,155.718899,491.276915,0,0,0,0
15,0.02,1.04226587448063,5,2000,2,0,0,0,0,0,0,0,8.40015210834276e-06,8.25553531009969e-06,8.25553531009969e-06,8.25553531009969e-06,166.453613,636.235232,159.836453,457.165596,0,0,0,0
15,0.02,1.08333919092514,5,2000,1,1,1,0,0,0,0,0,1.65085397977914e-05,1.65085397977914e-05,1.65085397977914e-05,1.65222067152213e-05,158.378573,666.041986,137.254299,509.958597,0,0,0,0
15,0.02,0.878258870993201,5,2000,0,0,0,0,0,0,0,0,1.5516599176582e-06,1.5516599176582e-06,1.5516599176582e-06,1.5516599176582e-06,157.323213,714.628731,165.555398,628.7241,0,0,0,0
15,0.02,1.08210593281338,5,2000,2,1,1,0,0,0,0,0,8.75316079165516e-07,8.64980867733487e-07,8.64980867733487e-07,8.03505765112264e-07,170.171996,777.011998,177.226824,650.885028,0,0,0,0
15,0.05,0.551920601072197,6,500,3,0,0,0,4,4,4,4,0.000199081744711486,0.000198462639959972,0.000198462639959972,0.000198462639959972,23.349132,116.863806,25.244325,119.88592,0,0,0,0
15,0.05,0.529280191310655,6,500,11,8,8,5,2,2,2,2,0.000278358565106376,0.000277173364098842,0.000272895575640458,0.000272970838073865,25.687382,125.920021,33.929935,126.387389,0,0,0,0
15,0.05,0.604709789961756,6,500,10,6,9,5,3,3,3,3,0.000461643844865094,0.000462993368795743,0.000461542729153412,0.000460987763907693,25.017126,129.565266,26.38329,118.234017,0,0,0,0
15,0.05,0.523602387243333,6,500,8,1,1,1,3,3,4,4,0.00017641658838639,0.000177725168579827,0.00026110816197435,0.00026110816197435,26.441085,129.186136,27.876947,123.90849,0,0,0,0
15,0.05,0.566889897791477,6,500,11,7,10,7,2,3,3,3,0.000251837857782748,0.000344868752733716,0.000281214855351454,0.000267670463749783,29.630049,131.896232,29.596989,127.594322,0,0,0,0
15,0.05,0.647708657187138,6,1000,16,13,15,1,2,2,2,4,0.00018027055188997,0.000180471139621585,0.000180520579857709,0.000214180621438948,55.70582,192.47696,45.189204,178.869468,0,0,0,0
15,0.05,0.594098106577811,6,1000,10,6,6,4,3,3,4,3,0.000180613683078409,0.00017719601279513,0.000264411505307105,0.000177411263405802,47.47337,196.019487,41.222635,174.03927,0,0,0,0
15,0.05,0.719063132442681,6,1000,11,7,11,5,2,2,2,2,0.000105352522969277,0.000107690856418426,0.000105352522969277,0.000104844753930412,47.889731,202.330586,45.886361,186.017031,0,0,0,0
15,0.05,0.568010557288931,6,1000,7,6,6,3,2,2,2,2,8.7622952170689e-05,0.000166351888902667,0.000133164274276221,0.00013321501617821,40.544406,176.968756,40.918686,159.981126,0,0,0,0
15,0.05,0.70881361328509,6,1000,10,3,3,6,4,4,4,3,0.000157983959540851,0.000157824532620128,0.000157824532620128,0.000165322577006313,51.695242,210.400773,49.887185,190.119083,0,0,0,0
15,0.05,0.968804909814263,6,2000,11,7,11,4,2,2,1,2,3.93463585176769e-05,3.93621382559728e-05,2.5755086736102e-05,3.93432877488138e-05,93.792994,523.330265,108.241056,331.365492,0,0,0,0
15,0.05,0.578876257972068,6,2000,12,8,12,6,1,1,1,1,3.66008371302676e-05,3.6353692102623e-05,3.66008371302676e-05,3.62629881843282e-05,70.367019,455.071868,102.324882,347.476118,0,0,0,0
15,0.05,0.695202039102291,6,2000,11,6,3,3,2,2,2,2,3.56324905447354e-05,3.56426902806963e-05,2.97518550264893e-05,2.97518550264893e-05,96.906582,485.54997,117.531556,379.218706,0,0,0,0
15,0.05,0.629689612129434,6,2000,9,5,6,1,2,2,2,2,4.13621821756533e-05,5.27712003422642e-05,3.61317110850578e-05,3.58042999039875e-05,99.083883,488.760982,108.057512,348.673413,0,0,0,0
15,0.05,0.582227889482027,6,2000,7,4,6,2,2,2,1,1,4.3873217426234e-05,4.39518271301516e-05,3.09069310015333e-05,3.08729622462824e-05,77.374865,292.573151,67.860604,272.387465,0,0,0,0
15,0.01,0.643808084683344,7,500,13,4,10,4,0,0,0,0,1.41013073377237e-05,1.3227081870312e-05,1.38112313817386e-05,1.3227081870312e-05,33.691182,141.237577,30.318443,138.038357,0,0,0,0
15,0.01,0.583741871019877,7,500,9,6,8,1,0,0,0,0,1.23221362318099e-05,1.2396862830991e-05,1.22441244115143e-05,9.57116723440054e-07,30.030963,131.573912,32.943803,136.177269,0,0,0,0
15,0.01,0.540332642903332,7,500,4,2,2,2,0,0,0,0,1.26314299144811e-05,1.16548559384067e-05,1.16548559384067e-05,1.16548559384067e-05,30.814193,137.667283,28.734171,142.497682,0,0,0,0
15,0.01,0.56052014012213,7,500,3,1,3,0,0,0,0,0,1.69482854551799e-06,6.91521678504748e-07,1.69482854551799e-06,7.3944850783159e-08,40.795192,139.792406,35.570727,142.851552,0,0,0,0
15,0.01,0.561167236720486,7,500,12,8,3,6,0,0,0,0,0.000144992392944223,0.000142644546012659,2.94404378223066e-06,0.000138339578547295,29.587564,133.774944,31.652859,140.493884,0,0,0,0
15,0.01,0.822586521895065,7,1000,4,1,1,0,0,0,0,0,1.2222609965901e-06,8.67216451249211e-07,8.67216451249211e-07,8.19180776281034e-07,57.037227,208.529898,42.067205,187.292768,0,0,0,0
15,0.01,0.654704747404315,7,1000,1,0,0,0,0,0,0,0,4.75624167363256e-06,4.57814193235897e-06,4.57814193235897e-06,4.57814193235897e-06,57.184998,210.036974,55.98361,200.296244,0,0,0,0
15,0.01,0.733306749710892,7,1000,4,3,3,2,0,0,0,0,8.19608912306565e-07,7.72058556839779e-07,7.72058556839779e-07,5.78782584482862e-07,51.327358,233.84189,57.831034,201.599483,0,0,0,0
15,0.01,0.756963357234371,7,1000,10,2,8,2,0,0,0,0,3.16563444103407e-06,2.64743552115459e-06,3.15156585167887e-06,2.64743552115459e-06,56.772323,225.830426,56.854453,219.243578,0,0,0,0
15,0.01,0.626813856791977,7,1000,5,4,5,2,0,0,0,0,1.68462401380231e-06,1.57171508317437e-06,1.68462401380231e-06,1.13539083284557e-06,60.813304,253.402726,54.149688,205.384986,0,0,0,0
15,0.01,0.727574127568646,7,2000,4,1,1,1,0,0,0,0,6.00235357904234e-07,5.11184052536277e-07,5.11184052536277e-07,5.11184052536277e-07,119.02318,568.968795,124.812267,431.194119,0,0,0,0
15,0.01,0.786230771589614,7,2000,4,2,2,3,0,0,0,0,6.03336726591712e-06,6.00863945172029e-06,6.00863945172029e-06,6.01985741774556e-06,146.173304,1141.733191,297.22716,330.825052,0,0,0,0
15,0.01,0.685112519664842,7,2000,6,0,0,0,0,0,0,0,4.52942450428939e-07,2.46480447261584e-07,2.46480447261584e-07,2.46480447261584e-07,120.935053,499.038892,110.598,374.263422,0,0,0,0
15,0.01,0.642173151814548,7,2000,0,0,0,0,0,0,0,0,7.00177539186813e-06,7.00177539186813e-06,7.00177539186813e-06,7.00177539186813e-06,134.222628,532.350757,99.514731,747.235446,0,0,0,0
15,0.01,0.554748594263886,7,2000,1,0,0,0,0,0,0,0,1.31544495334597e-06,1.25731830682136e-06,1.25731830682136e-06,1.25731830682136e-06,145.578809,591.216841,92.303931,333.158126,0,0,0,0
15,0.02,0.506970313962435,8,500,10,4,4,3,0,0,0,0,2.15997276042322e-05,1.65237815151089e-05,1.65237815151089e-05,1.38166309351754e-05,30.270477,149.796492,31.842058,149.314494,0,0,0,0
15,0.02,0.590105050805777,8,500,7,1,7,2,0,0,0,0,3.11428597997163e-05,2.4059114904262e-05,3.11428597997163e-05,2.53887830653335e-05,36.084011,164.287859,34.263525,195.131028,0,0,0,0
15,0.02,0.5459447924037,8,500,5,2,3,2,0,0,0,0,3.7407513750629e-05,3.37795337320216e-05,3.44573006458942e-05,3.37795337320216e-05,40.990865,192.290819,29.869889,154.127138,0,0,0,0
15,0.02,0.501321562275627,8,500,4,3,5,2,0,0,0,0,7.09535895322917e-05,7.06156566900942e-05,7.31205512321991e-05,6.9462088911898e-05,32.617519,150.575236,36.371306,139.630208,0,0,0,0
15,0.02,0.547687547603396,8,500,2,1,1,1,1,1,1,1,0.000304810254817247,0.000304727883121208,0.000304727883121208,0.000304727883121208,34.624678,155.483156,29.235259,146.055063,0,0,0,0
15,0.02,0.539650721110179,8,1000,3,2,3,1,0,0,0,0,1.62774683364958e-05,1.60534201776163e-05,1.62774683364958e-05,1.46464515774834e-05,58.577176,241.892302,52.69597,202.118119,0,0,0,0
15,0.02,0.52848123719001,8,1000,1,0,1,0,0,0,0,0,1.479392568587e-05,1.42303673413981e-05,1.479392568587e-05,1.42303673413981e-05,55.928214,242.444485,55.400674,207.381579,0,0,0,0
15,0.02,0.591962848439656,8,1000,1,1,1,1,0,0,0,0,3.92010479619641e-05,3.92010479619641e-05,3.92010479619641e-05,3.92010479619641e-05,85.333653,242.652298,61.511353,232.443151,0,0,0,0
15,0.02,0.594627416700757,8,1000,5,0,0,0,0,0,1,1,1.4876285671173e-05,1.05144664650501e-05,0.000308038343341593,0.000308038343341593,67.168956,258.767614,52.421842,208.682055,0,0,0,0
15,0.02,0.577996601622772,8,1000,0,0,0,0,0,0,0,0,1.260299655823e-05,1.260299655823e-05,1.260299655823e-05,1.260299655823e-05,63.555752,250.279939,63.441103,212.416086,0,0,0,0
15,0.02,0.536238797128342,8,2000,0,0,0,0,0,0,0,0,1.30023791016754e-05,1.30023791016754e-05,1.30023791016754e-05,1.30023791016754e-05,97.3203,628.441617,101.077916,458.564969,0,0,0,0
15,0.02,0.531370093371992,8,2000,0,0,0,0,0,0,0,0,2.9767165938265e-06,2.9767165938265e-06,2.9767165938265e-06,2.9767165938265e-06,161.852253,716.320548,149.074861,467.36304,0,0,0,0
15,0.02,0.508371707745479,8,2000,4,4,0,0,0,0,0,0,8.850829677074e-06,8.850829677074e-06,6.04488777143716e-06,6.04488777143716e-06,146.233426,546.984387,90.737434,398.104263,0,0,0,0
15,0.02,0.520315419874238,8,2000,0,1,0,0,0,0,0,0,1.01355329567071e-05,1.02241160848852e-05,1.01355329567071e-05,1.01355329567071e-05,93.532406,564.542342,122.613243,416.323722,0,0,0,0
15,0.02,0.555899040470208,8,2000,0,0,0,0,0,0,0,0,1.11647686042878e-05,1.11647686042878e-05,1.11647686042878e-05,1.11647686042878e-05,143.107817,489.679381,428.312357,1226.724156,0,0,0,0
15,0.05,0.823559808645763,9,500,6,0,1,2,2,2,2,2,0.000392504073395777,0.000369566048156748,0.000370230351130938,0.000377992213253586,66.954928,362.297893,29.766547,206.516239,0,0,0,0
15,0.05,0.703938302482581,9,500,3,1,3,0,2,2,2,2,0.000202796757729148,0.000198490923445495,0.000200439171944225,0.000197470385455296,66.263804,346.795981,73.167585,304.511607,0,0,0,0
15,0.05,0.810607353072124,9,500,5,2,1,3,3,3,3,3,0.000142364660291343,0.000141243053311206,0.000141109731961034,0.000141547742127101,28.992972,291.725904,73.017897,334.666207,0,0,0,0
15,0.05,0.981944167489578,9,500,14,0,4,4,2,2,2,2,0.000178728980773911,0.000103253482925263,0.000103471236257312,0.00016772840793333,64.309729,213.310629,69.815741,293.003998,0,0,0,0
15,0.05,0.953255946082679,9,500,5,5,3,2,2,1,2,2,0.000121460117551356,9.62892446629731e-05,0.000122029929693465,0.000118226767253654,50.387053,369.114896,76.500162,346.190064,0,0,0,0
15,0.05,0.809072560230666,9,1000,3,4,2,2,2,2,2,2,0.000127307942135467,0.000130132043688053,0.000127296754695806,0.000127296754695806,88.348391,411.482216,133.29037,615.690961,0,0,0,0
15,0.05,0.777098360632391,9,1000,3,1,2,1,2,2,2,2,0.000119709432196533,0.000118502572134768,0.000119107675735599,0.000118502572134768,142.408691,795.073082,122.670451,540.697599,0,0,0,0
15,0.05,0.81805503976847,9,1000,0,0,0,0,2,2,2,2,8.87850523129392e-05,8.87850523129392e-05,8.87850523129392e-05,8.87850523129392e-05,172.24672,795.436355,56.791344,172.816024,0,0,0,0
15,0.05,1.06409293820596,9,1000,7,4,8,0,2,2,2,3,9.03719605844006e-05,8.91166976993862e-05,9.04444869773186e-05,0.000141573128926888,42.802968,196.101966,39.092984,176.610784,0,0,0,0
15,0.05,0.853069285253382,9,1000,4,6,3,2,2,1,2,2,0.000136401057704988,0.000107001794993573,0.000136192883891657,0.000136664422139486,44.673398,189.7698,36.300939,166.720358,0,0,0,0
15,0.05,0.862852273710065,9,2000,1,0,0,0,2,2,2,2,9.39166544521294e-05,9.38004371474205e-05,9.38004371474205e-05,9.38004371474205e-05,96.710659,413.215834,84.593237,297.440573,0,0,0,0
15,0.05,0.931553747087444,9,2000,2,1,2,1,2,2,2,2,9.11191082778594e-05,9.10072559142896e-05,9.11191082778594e-05,9.10072559142896e-05,96.989221,332.455846,77.444002,328.892234,0,0,0,0
15,0.05,0.81494170487224,9,2000,5,5,4,3,2,1,2,1,0.000113790564247767,6.55627919599815e-05,0.000113633751907978,6.54285891443709e-05,75.545297,363.701129,108.273585,304.819553,0,0,0,0
15,0.05,0.824699530871213,9,2000,1,0,0,0,2,2,2,2,0.000105389389922034,0.000105366331243777,0.000105366331243777,0.000105366331243777,120.966499,430.357682,77.710141,360.718863,0,0,0,0
15,0.05,0.849470288297638,9,2000,5,0,2,0,1,1,1,1,9.55232028912669e-05,9.50891323006506e-05,9.54120807503944e-05,9.50891323006506e-05,116.075682,535.073451,78.193214,325.275521,0,0,0,0
15,0.01,0.610609790549278,10,500,0,0,0,0,1,1,1,1,4.13439943147459e-05,4.13439943147459e-05,4.13439943147459e-05,4.13439943147459e-05,37.129055,153.33614,30.025479,143.445758,0,0,0,0
15,0.01,0.620957446725554,10,500,14,9,0,0,0,0,1,1,9.85376416203828e-05,6.63684836460692e-05,4.16718099829425e-05,4.16718099829425e-05,34.56449,158.466742,38.701279,139.221741,0,0,0,0
15,0.01,0.838006966357942,10,500,0,0,0,0,1,1,1,1,4.14001763148073e-05,4.14001763148073e-05,4.14001763148073e-05,4.14001763148073e-05,40.834852,159.856044,36.82066,168.271482,0,0,0,0
15,0.01,0.596162576732621,10,500,0,0,0,0,1,1,1,1,4.16879111023159e-05,4.16879111023159e-05,4.16879111023159e-05,4.16879111023159e-05,36.957812,158.955152,36.882774,142.721677,0,0,0,0
15,0.01,0.766556794694639,10,500,1,1,1,1,1,1,1,1,4.17245844581752e-05,4.17245844581752e-05,4.17245844581752e-05,4.17245844581752e-05,36.456931,134.480945,30.506075,142.974931,0,0,0,0
15,0.01,0.797654394488485,10,1000,0,0,0,0,1,1,1,1,4.13344053891135e-05,4.13344053891135e-05,4.13344053891135e-05,4.13344053891135e-05,63.206668,237.111565,61.371897,201.063358,0,0,0,0
15,0.01,0.678677508272303,10,1000,0,0,0,0,1,1,1,1,4.14592339431351e-05,4.14592339431351e-05,4.14592339431351e-05,4.14592339431351e-05,65.348832,251.606686,58.034222,185.393177,0,0,0,0
15,0.01,0.670396641821512,10,1000,0,0,3,0,1,1,1,1,4.13995377258879e-05,4.13995377258879e-05,4.20172514559661e-05,4.13995377258879e-05,56.178136,229.147291,52.126851,228.273217,0,0,0,0
15,0.01,0.66635459700685,10,1000,0,0,0,0,1,1,1,1,4.15258972639941e-05,4.15258972639941e-05,4.15258972639941e-05,4.15258972639941e-05,55.730285,209.41775,46.405451,243.67694,0,0,0,0
15,0.01,0.632817216886711,10,1000,1,1,4,4,1,1,1,1,4.22084094311227e-05,4.22084094311227e-05,4.25456494786727e-05,7.55541490351368e-05,52.790529,222.757681,46.707994,187.884189,0,0,0,0
15,0.01,0.840033698971134,10,2000,1,1,1,1,1,1,1,1,4.17370844171192e-05,4.17370844171192e-05,4.17370844171192e-05,4.17370844171192e-05,96.998134,349.0471,83.863803,335.731947,0,0,0,0
15,0.01,0.674778586119038,10,2000,0,3,1,0,1,0,1,1,4.14521381441011e-05,1.25368730864913e-06,4.14321826479366e-05,4.14521381441011e-05,98.636298,392.177889,86.963276,487.928768,0,0,0,0
15,0.01,0.704950886411308,10,2000,0,0,6,0,1,1,1,1,4.13280791763095e-05,4.13280791763095e-05,4.1769785885301e-05,4.13280791763095e-05,141.193742,735.673769,93.146378,326.797808,0,0,0,0
15,0.01,0.750101011410035,10,2000,5,3,3,0,0,0,0,1,9.47505415955203e-06,9.43912846889151e-06,9.43912846889151e-06,4.1920014443857e-05,110.537341,405.689638,110.550675,326.252191,0,0,0,0
15,0.01,0.837514311696746,10,2000,0,9,0,7,1,0,1,0,4.14844411216684e-05,3.15503983757323e-05,4.14844411216684e-05,1.43712658463024e-05,99.137637,356.265764,82.322407,297.943989,0,0,0,0
15,0.02,0.715904015613745,11,500,13,4,14,5,2,3,2,3,0.00012139164725827,0.000179207070538372,0.000121395186524419,0.000179365482974351,28.194958,123.035735,25.335191,116.093209,0,0,0,0
15,0.02,0.805958452521997,11,500,11,4,0,0,3,3,4,4,0.000172576717348225,0.000172188529469692,0.00335622025393176,0.00335622025393176,28.708401,112.645801,25.184521,120.6233,0,0,0,0
15,0.02,0.68338337996928,11,500,10,6,10,5,2,2,2,2,8.14131156427997e-05,8.1250384869326e-05,8.14131156427997e-05,8.12163297341562e-05,30.805243,123.940557,26.956658,110.280311,0,0,0,0
15,0.02,0.732191219419014,11,500,6,1,5,1,3,3,3,3,0.000238951193550549,0.000238434948037038,0.000238926619723923,0.000238434948037038,26.137332,113.54673,30.908453,123.556623,0,0,0,0
15,0.02,1.21525677453976,11,500,7,3,0,5,3,3,4,3,0.00017005854954664,0.00017000572402305,0.00335636890296869,0.00017002291950694,47.875509,155.9678,41.5476,126.076383,0,0,0,0
15,0.02,1.29300994965837,11,1000,0,0,0,0,4,4,4,4,0.00335615534247773,0.00335615534247773,0.00335615534247773,0.00335615534247773,38.98125,208.406688,36.098208,204.27767,0,0,0,0
15,0.02,0.750574415834787,11,1000,9,4,9,0,2,2,2,2,8.03097436801266e-05,7.91499339666297e-05,8.03097436801266e-05,7.90570072756966e-05,54.74263,199.80229,45.085882,170.998276,0,0,0,0
15,0.02,0.83108607703331,11,1000,9,9,9,5,2,1,2,2,7.8586464716769e-05,1.58883813699995e-05,7.8586464716769e-05,7.84876272168058e-05,46.525746,203.257227,38.743429,157.498014,0,0,0,0
15,0.02,0.634091148899641,11,1000,5,1,1,1,3,3,3,3,0.000169035484946562,0.000168913234897812,0.000168913234897812,0.000168913234897812,39.258366,191.86109,41.498763,180.959608,0,0,0,0
15,0.02,1.34690833684011,11,1000,14,18,15,1,2,1,2,3,0.000116196176044256,8.88100133109504e-05,0.000115182046935691,0.000205781865031118,50.577427,198.494366,43.067618,173.594794,0,0,0,0
15,0.02,0.609503084743152,11,2000,11,3,9,1,2,2,2,2,8.10049166160398e-05,8.09084927346338e-05,8.09892732856627e-05,8.08460532393341e-05,92.55283,501.170832,82.01147,321.220679,0,0,0,0
15,0.02,0.534656731149907,11,2000,10,12,16,3,2,0,0,2,9.32119408696494e-05,2.75022047212329e-05,3.64906146322979e-05,9.30250317936939e-05,75.783112,412.009384,79.95349,305.592513,0,0,0,0
15,0.02,0.687149738393308,11,2000,11,8,11,3,2,0,2,2,7.57614645920223e-05,5.41548420173351e-06,7.57614645920223e-05,7.57182914992852e-05,139.194222,433.213029,82.09807,398.470684,0,0,0,0
15,0.02,1.01133924055293,11,2000,0,0,0,9,4,4,4,1,0.00335612981345201,0.00335612981345201,0.00335612981345201,5.7562410064781e-06,72.345015,394.591796,63.491653,294.258535,0,0,0,0
15,0.02,0.612639358498414,11,2000,17,7,2,1,0,0,2,2,3.97794496528041e-05,3.93769767384006e-05,8.30378876672691e-05,8.29530689087831e-05,85.554782,385.433501,84.698236,326.510422,0,0,0,0
15,0.05,1.24659902143855,12,500,32,21,24,7,1,1,2,3,0.000172060278138151,0.000167381169339997,0.000241563495730595,0.000474849904755955,32.771009,137.381816,35.168125,119.228669,0,0,0,0
15,0.05,1.43835589288039,12,500,21,9,17,9,2,2,2,2,0.000172937897740584,0.000161483198529155,0.000172533622764552,0.000172100871397842,29.19285,132.780558,32.777191,121.298163,0,0,0,0
15,0.05,1.41680510768035,12,500,18,10,13,7,3,3,3,3,0.000402755511481587,0.000400919991036209,0.00040163015028695,0.000400505724033192,35.287829,131.071116,37.20417,133.626869,0,0,0,0
15,0.05,1.42776221738388,12,500,12,7,12,7,3,3,3,3,0.000874217386533951,0.000874471659231468,0.000875680305029664,0.000874478528495288,36.327577,132.229601,32.673539,129.269837,0,0,0,0
15,0.05,1.46235312672865,12,500,24,14,22,13,2,2,2,2,0.000294043828324579,0.000294338062399286,0.00029238335400957,0.00028810994354436,35.976056,133.924096,34.388067,138.616005,0,0,0,0
15,0.05,1.26063481724099,12,1000,6,3,2,0,3,3,3,3,0.000396770703335095,0.000395835670799067,0.000395553318078209,0.000394643441075094,43.405291,179.773546,46.652541,184.311143,0,0,0,0
15,0.05,1.28018986089459,12,1000,24,13,23,11,2,2,2,2,0.000134198636868838,0.000129749479510779,0.000141571019946436,0.00012957225767708,49.030993,188.124864,44.142009,170.884186,0,0,0,0
15,0.05,1.29634530855874,12,1000,30,13,20,11,1,1,1,1,0.000144594534876263,0.000122714936929348,0.000123917158722402,0.000120648112805124,43.150021,194.549799,42.537531,174.461654,0,0,0,0
15,0.05,1.34867848995314,12,1000,24,11,3,6,0,0,3,1,0.000178328302647864,0.000173958718769097,0.00050530224780902,0.000245762481096997,49.630652,173.798071,39.02457,165.079564,0,0,0,0
15,0.05,1.42529853814505,12,1000,17,8,14,5,2,2,2,2,0.000137760847387187,0.000137123879621863,0.000137669178285054,0.000137901746935284,43.101458,177.863964,40.602292,158.513828,0,0,0,0
15,0.05,1.27421905827345,12,2000,12,7,11,8,2,2,2,2,0.000108705234320131,0.000108416449390627,0.00010868201589151,0.000108474511979458,86.274998,353.662344,84.296023,289.325829,0,0,0,0
15,0.05,1.39892848371443,12,2000,22,17,21,16,1,1,1,1,5.49618942167909e-05,5.59390744510508e-05,5.49556045924209e-05,5.59191968618244e-05,87.064706,306.992884,77.157977,252.863592,0,0,0,0
15,0.05,1.29772465334908,12,2000,21,11,16,12,1,1,1,0,2.23642426867318e-05,1.99680778357646e-05,1.99689897228771e-05,1.40805109480375e-05,74.082579,335.351368,80.586653,262.871623,0,0,0,0
15,0.05,1.40599096330133,12,2000,25,15,25,10,2,1,1,2,0.000145917907338515,7.10906257646008e-05,7.10413464502099e-05,0.000140676418024627,56.380068,312.068109,67.385517,266.901697,0,0,0,0
15,0.05,1.4816865200975,12,2000,19,8,10,3,2,1,2,2,0.000174493971436453,9.85534949285165e-05,0.000174708280437577,0.000174684132493158,104.043774,315.902814,105.289726,269.474486,0,0,0,0
15,0.01,0.641651118489434,13,500,1,0,0,0,1,1,1,1,0.000153762424568362,0.000153672036502962,0.000153672036502962,0.000153672036502962,33.322535,133.382557,29.798075,140.552775,0,0,0,0
15,0.01,0.68283750803726,13,500,7,9,6,5,1,0,1,1,0.000155789183352892,1.3924888538288e-05,0.000155631066139615,0.000155183957661771,35.065606,151.990041,27.885354,114.537369,0,0,0,0
15,0.01,0.611575040547734,13,500,0,0,0,0,1,1,1,1,0.000155565755279777,0.000155565755279777,0.000155565755279777,0.000155565755279777,35.902127,163.507931,34.610258,139.569777,0,0,0,0
15,0.01,0.693119826127029,13,500,0,5,0,0,1,0,1,1,0.000152846159182599,7.02960020295058e-06,0.000152846159182599,0.000152846159182599,39.975405,131.556632,32.552308,141.108314,0,0,0,0
15,0.01,0.542302763949838,13,500,1,9,0,0,1,0,1,1,0.000153060416974583,1.84402918063621e-05,0.000152826252266196,0.000152826252266196,32.479723,144.385774,26.658508,138.932414,0,0,0,0
15,0.01,0.671015651547955,13,1000,14,7,0,0,0,0,1,1,7.84720542934777e-06,1.46464721337923e-06,0.000152797855493624,0.000152797855493624,59.937461,242.240638,53.401821,227.044332,0,0,0,0
15,0.01,0.581488933904548,13,1000,0,4,0,2,1,0,1,0,0.000153086440815055,7.785534022341e-06,0.000153086440815055,7.61286514477759e-06,63.187917,227.346236,44.714541,206.453107,0,0,0,0
15,0.01,0.586548211465477,13,1000,7,4,7,6,0,0,0,0,1.34715422676223e-05,1.31462123202331e-05,1.34715422676223e-05,1.65202510152011e-05,55.126397,221.285403,49.71323,194.621662,0,0,0,0
15,0.01,0.626187595038964,13,1000,5,0,5,0,0,0,0,0,1.48629375442532e-05,1.45457383681621e-05,1.46186748987467e-05,1.45457383681621e-05,51.467762,196.864188,50.716423,203.890115,0,0,0,0
15,0.01,0.664299910008851,13,1000,0,0,0,0,1,1,1,1,0.000152976038234882,0.000152976038234882,0.000152976038234882,0.000152976038234882,54.673458,209.408648,42.276946,159.283425,0,0,0,0
